path,action,bucket,notes
apps/firefly-data-importer/base/pvc.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-data-importer/base/secret-autoimport.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-data-importer/base/secret-generator.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-data-importer/base/secret.example.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-data-importer/base/secret.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/firefly-data-importer/base/service.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-data-importer/base/serviceaccount.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-data-importer/overlays/erauner-home/production/certificate.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-data-importer/overlays/erauner-home/production/deployment-mail-patch.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-data-importer/overlays/erauner-home/production/httproute.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-data-importer/overlays/erauner-home/production/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-data-importer/setup-autoimport.sh,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/ARCHIVED_README.md,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/README.md,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/base/.argocd-allow-concurrency,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/base/configmap.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/base/deployment.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/base/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/base/secret-generator.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/base/secret-plaid-connector.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/firefly-plaid-connector/base/service.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/overlays/erauner-home/production/account-mappings-patch.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/overlays/erauner-home/production/application-patch.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/overlays/erauner-home/production/cronjob-manual-sync.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/overlays/erauner-home/production/deployment-patch.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/overlays/erauner-home/production/empty-accounts-patch.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly-plaid-connector/overlays/erauner-home/production/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly/base/.argocd-allow-concurrency,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly/base/cnpg-cluster.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly/base/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly/base/secret-firefly-config.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/firefly/base/secret-firefly-cron.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/firefly/base/secret-generator.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly/base/secret-postgres-user.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/firefly/base/values/values.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly/overlays/erauner-home/production/httproute.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/firefly/overlays/erauner-home/production/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/base/.argocd-allow-concurrency,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/base/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/base/pvc-data-nfs.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/base/values.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/overlays/erauner-home/common/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/overlays/erauner-home/common/values.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/overlays/erauner-home/production/certificate.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/overlays/erauner-home/production/clusterrole.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/overlays/erauner-home/production/clusterrolebinding.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/overlays/erauner-home/production/configmap.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/overlays/erauner-home/production/gatus-secret.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/gatus/overlays/erauner-home/production/httproute.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/overlays/erauner-home/production/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/overlays/erauner-home/production/secret-generator.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/overlays/erauner-home/production/tailscale-ingress.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/overlays/erauner-home/production/values.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/gatus/stack/erauner-home/production/kustomization.yaml,EXCLUDE_APP_SPECIFIC,apps,app-specific workload not part of minimal cousin baseline
apps/giraffe/README.md,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/.argocd-allow-concurrency,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/alerts-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/argocd-apps-status-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/argocd-performance-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/backup-status-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/cluster-capacity-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/cluster-gpu-health-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/cpu-efficiency-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/disk-io-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/envoy-access-logs-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/envoy-detailed-metrics-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/gateway-red-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/home-overview-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/kustomization.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/kyverno-health-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/kyverno-policy-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/life-of-packet-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/log-error-analysis-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/log-ingestion-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/longhorn-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/network-throughput-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/nfs-client-health-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/node-disk-health-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/node-health-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/observability-stack-health-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/opentelemetry-collector.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/opentelemetry-servicemonitor.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/otel-collector-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/otel-referencegrant.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/plex-health-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/resource-efficiency-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/route-slo-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/storage-migration-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/trace-analytics-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/truenas-health-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/unifi-network-dashboard.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/values.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/values/loki-values.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/values/mimir-values.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/values/promtail-values.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/base/values/tempo-values.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/db/base/cnpg-cluster.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/db/base/db-secret.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/giraffe/db/base/kustomization.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/db/base/secret-generator.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/db/overlays/erauner-home/production/kustomization.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/overlays/erauner-cloud/production/httproute.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/overlays/erauner-cloud/production/kustomization.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/overlays/erauner-cloud/production/values.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/overlays/erauner-home/common/kustomization.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/overlays/erauner-home/common/patches/helm-config.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/overlays/erauner-home/production/alertmanager-config.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/overlays/erauner-home/production/alertmanager-discord-secret.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/giraffe/overlays/erauner-home/production/alertmanager-httproute.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/overlays/erauner-home/production/certificate.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/overlays/erauner-home/production/grafana-secret.sops.yaml,EXCLUDE_PROPRIETARY_RECREATE,secrets,contains encrypted or environment-specific secret material
apps/giraffe/overlays/erauner-home/production/httproute.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/overlays/erauner-home/production/kustomization.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
apps/giraffe/overlays/erauner-home/production/oncall-plugin-provisioning.yaml,PORT_OPTIONAL_OBSERVABILITY,observability,full monitoring stack is useful but heavy for day-1
